DEBUG 2025-11-25 15:45:49,272 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\asgiref\sync.py first seen with mtime 1764063924.7604828
DEBUG 2025-11-25 15:45:49,272 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\kombu\connection.py first seen with mtime 1764064059.787954
DEBUG 2025-11-25 15:45:49,273 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\widget_tweaks\templatetags\widget_tweaks.py first seen with mtime 1764063921.2957416
DEBUG 2025-11-25 15:45:49,273 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\cryptography\hazmat\primitives\ciphers\base.py first seen with mtime 1764064082.4565618
DEBUG 2025-11-25 15:45:49,273 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\django\core\files\storage\memory.py first seen with mtime 1764063953.427941
DEBUG 2025-11-25 15:45:49,274 autoreload File C:\Python313\Lib\decimal.py first seen with mtime 1744116328.0
DEBUG 2025-11-25 15:45:49,274 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\PIL\_imaging.cp313-win_amd64.pyd first seen with mtime 1764063904.1505165
DEBUG 2025-11-25 15:45:49,274 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\numpy\lib\_npyio_impl.py first seen with mtime 1764063907.6075566
DEBUG 2025-11-25 15:45:49,275 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\django\contrib\sites\__init__.py first seen with mtime 1764063952.8989859
DEBUG 2025-11-25 15:45:49,275 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\openpyxl\chart\radar_chart.py first seen with mtime 1764063937.9762752
DEBUG 2025-11-25 15:45:49,275 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\django\contrib\humanize\__init__.py first seen with mtime 1764063950.936271
DEBUG 2025-11-25 15:45:49,276 autoreload File C:\Python313\Lib\csv.py first seen with mtime 1744116328.0
DEBUG 2025-11-25 15:45:49,276 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\django\contrib\staticfiles\finders.py first seen with mtime 1764063953.3099017
DEBUG 2025-11-25 15:45:49,276 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\openpyxl\workbook\external_link\__init__.py first seen with mtime 1764063938.1351717
DEBUG 2025-11-25 15:45:49,277 autoreload File C:\Users\Medserv Africa\schoolsaas\inventory\apps.py first seen with mtime 1764058919.1934934
DEBUG 2025-11-25 15:45:49,277 autoreload File C:\Python313\Lib\pkgutil.py first seen with mtime 1744116328.0
DEBUG 2025-11-25 15:45:49,278 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\crispy_forms\layout.py first seen with mtime 1764064066.2303622
DEBUG 2025-11-25 15:45:49,278 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\openpyxl\styles\named_styles.py first seen with mtime 1764063938.0927293
DEBUG 2025-11-25 15:45:49,279 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\django\core\management\__init__.py first seen with mtime 1764063953.4519012
DEBUG 2025-11-25 15:45:49,280 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\amqp\sasl.py first seen with mtime 1764063973.2136357
DEBUG 2025-11-25 15:45:49,280 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\django\contrib\contenttypes\admin.py first seen with mtime 1764063949.4599414
DEBUG 2025-11-25 15:45:49,281 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\django\db\models\fields\__init__.py first seen with mtime 1764063953.6392355
DEBUG 2025-11-25 15:45:49,282 autoreload File C:\Python313\Lib\urllib\response.py first seen with mtime 1744116328.0
DEBUG 2025-11-25 15:45:49,282 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\phonenumbers\unicode_util.py first seen with mtime 1764063865.5954726
DEBUG 2025-11-25 15:45:49,283 autoreload File C:\Python313\Lib\bisect.py first seen with mtime 1744116328.0
DEBUG 2025-11-25 15:45:49,284 autoreload File C:\Python313\Lib\calendar.py first seen with mtime 1744116328.0
DEBUG 2025-11-25 15:45:49,284 autoreload File C:\Python313\Lib\xml\etree\ElementTree.py first seen with mtime 1744116328.0
DEBUG 2025-11-25 15:45:49,285 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\qrcode\image\base.py first seen with mtime 1764063929.959791
DEBUG 2025-11-25 15:45:49,285 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\openpyxl\drawing\picture.py first seen with mtime 1764063938.0429485
DEBUG 2025-11-25 15:45:49,286 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\django\contrib\auth\validators.py first seen with mtime 1764063948.8480299
DEBUG 2025-11-25 15:45:49,286 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\pymysql\charset.py first seen with mtime 1764063901.9268441
DEBUG 2025-11-25 15:45:49,287 autoreload File C:\Python313\Lib\asyncio\events.py first seen with mtime 1744116328.0
DEBUG 2025-11-25 15:45:49,287 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\widget_tweaks\__init__.py first seen with mtime 1764063921.2916768
DEBUG 2025-11-25 15:45:49,287 autoreload File C:\Users\Medserv Africa\schoolsaas\superadmin\views.py first seen with mtime 1764058919.4251716
DEBUG 2025-11-25 15:45:49,288 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\phonenumbers\data\alt_format_27.py first seen with mtime 1764063865.6192057
DEBUG 2025-11-25 15:45:49,288 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\cryptography\hazmat\bindings\__init__.py first seen with mtime 1764064082.4257016
DEBUG 2025-11-25 15:45:49,288 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\kombu\log.py first seen with mtime 1764064059.791309
DEBUG 2025-11-25 15:45:49,288 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\django\contrib\contenttypes\management\__init__.py first seen with mtime 1764063949.8808975
DEBUG 2025-11-25 15:45:49,289 autoreload File C:\Python313\DLLs\_sqlite3.pyd first seen with mtime 1744116380.0
DEBUG 2025-11-25 15:45:49,289 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\openpyxl\worksheet\page.py first seen with mtime 1764063938.1617603
DEBUG 2025-11-25 15:45:49,290 autoreload File C:\Users\Medserv Africa\schoolsaas\students\models.py first seen with mtime 1764058919.3864324
DEBUG 2025-11-25 15:45:49,290 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\django\contrib\admin\templatetags\__init__.py first seen with mtime 1764063948.2074873
DEBUG 2025-11-25 15:45:49,291 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\django_countries\conf.py first seen with mtime 1764063944.6067543
DEBUG 2025-11-25 15:45:49,291 autoreload File C:\Python313\Lib\importlib\metadata\_adapters.py first seen with mtime 1744116328.0
DEBUG 2025-11-25 15:45:49,291 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\phonenumbers\data\alt_format_39.py first seen with mtime 1764063865.6392214
DEBUG 2025-11-25 15:45:49,292 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\django\contrib\admin\views\__init__.py first seen with mtime 1764063948.2154064
DEBUG 2025-11-25 15:45:49,292 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\django\contrib\sites\admin.py first seen with mtime 1764063952.900014
DEBUG 2025-11-25 15:45:49,292 autoreload File C:\Users\Medserv Africa\schoolsaas\online_exam\apps.py first seen with mtime 1764058919.2744493
DEBUG 2025-11-25 15:45:49,292 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\openpyxl\worksheet\_write_only.py first seen with mtime 1764063938.1424427
DEBUG 2025-11-25 15:45:49,293 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\cryptography\hazmat\primitives\_serialization.py first seen with mtime 1764064082.500358
DEBUG 2025-11-25 15:45:49,293 autoreload File C:\Users\Medserv Africa\schoolsaas\academics\models.py first seen with mtime 1764058918.918398
DEBUG 2025-11-25 15:45:49,293 autoreload File C:\Users\Medserv Africa\schoolsaas\human_resource\apps.py first seen with mtime 1764058919.174682
DEBUG 2025-11-25 15:45:49,294 autoreload File C:\Python313\Lib\multiprocessing\context.py first seen with mtime 1744116328.0
DEBUG 2025-11-25 15:45:49,294 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\openpyxl\worksheet\copier.py first seen with mtime 1764063938.1483026
DEBUG 2025-11-25 15:45:49,294 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\dateutil\relativedelta.py first seen with mtime 1764063930.5813284
DEBUG 2025-11-25 15:45:49,295 autoreload File C:\Python313\Lib\wsgiref\util.py first seen with mtime 1744116328.0
DEBUG 2025-11-25 15:45:49,295 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\django\views\decorators\http.py first seen with mtime 1764063954.006152
DEBUG 2025-11-25 15:45:49,296 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\django\utils\safestring.py first seen with mtime 1764063953.9647722
DEBUG 2025-11-25 15:45:49,297 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\billiard\exceptions.py first seen with mtime 1764063922.7874553
DEBUG 2025-11-25 15:45:49,297 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\cryptography\hazmat\primitives\asymmetric\utils.py first seen with mtime 1764064082.4486053
DEBUG 2025-11-25 15:45:49,298 autoreload File C:\Python313\Lib\wsgiref\headers.py first seen with mtime 1744116328.0
DEBUG 2025-11-25 15:45:49,299 autoreload File C:\Users\Medserv Africa\schoolsaas\communication\admin.py first seen with mtime 1764058919.0160718
DEBUG 2025-11-25 15:45:49,299 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\django\core\serializers\python.py first seen with mtime 1764063953.499462
DEBUG 2025-11-25 15:45:49,300 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\openpyxl\chart\picture.py first seen with mtime 1764063937.969542
DEBUG 2025-11-25 15:45:49,301 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\click\exceptions.py first seen with mtime 1764063971.6559825
DEBUG 2025-11-25 15:45:49,301 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\openpyxl\drawing\geometry.py first seen with mtime 1764063938.03699
DEBUG 2025-11-25 15:45:49,301 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\django\db\models\utils.py first seen with mtime 1764063953.6358473
DEBUG 2025-11-25 15:45:49,301 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\openpyxl\xml\constants.py first seen with mtime 1764063938.1809194
DEBUG 2025-11-25 15:45:49,302 autoreload File C:\Python313\Lib\zipfile\__init__.py first seen with mtime 1744116328.0
DEBUG 2025-11-25 15:45:49,302 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\PIL\ImageText.py first seen with mtime 1764063903.995706
DEBUG 2025-11-25 15:45:49,302 autoreload File C:\Users\Medserv Africa\schoolsaas\core\views.py first seen with mtime 1764071652.6652925
DEBUG 2025-11-25 15:45:49,303 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\django\db\migrations\operations\special.py first seen with mtime 1764063953.6128676
DEBUG 2025-11-25 15:45:49,303 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\django\contrib\admin\helpers.py first seen with mtime 1764063947.1750734
DEBUG 2025-11-25 15:45:49,303 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\django\contrib\sessions\middleware.py first seen with mtime 1764063952.514091
DEBUG 2025-11-25 15:45:49,304 autoreload File C:\Python313\DLLs\select.pyd first seen with mtime 1744116380.0
DEBUG 2025-11-25 15:45:49,304 autoreload File C:\Python313\Lib\multiprocessing\util.py first seen with mtime 1744116328.0
DEBUG 2025-11-25 15:45:49,304 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\django\views\csrf.py first seen with mtime 1764063953.9879298
DEBUG 2025-11-25 15:45:49,305 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\reportlab\lib\colors.py first seen with mtime 1764063925.6285894
DEBUG 2025-11-25 15:45:49,305 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\phonenumbers\re_util.py first seen with mtime 1764063865.587958
DEBUG 2025-11-25 15:45:49,306 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\allauth\socialaccount\templatetags\__init__.py first seen with mtime 1764064068.3310957
DEBUG 2025-11-25 15:45:49,306 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\django\contrib\messages\storage\base.py first seen with mtime 1764063951.3352976
DEBUG 2025-11-25 15:45:49,307 autoreload File C:\Python313\Lib\urllib\__init__.py first seen with mtime 1744116328.0
DEBUG 2025-11-25 15:45:49,307 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\openpyxl\formatting\formatting.py first seen with mtime 1764063938.0518148
DEBUG 2025-11-25 15:45:49,307 autoreload File C:\Users\Medserv Africa\schoolsaas\communication\__init__.py first seen with mtime 1764058919.009187
DEBUG 2025-11-25 15:45:49,307 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\django\views\i18n.py first seen with mtime 1764063953.9916277
DEBUG 2025-11-25 15:45:49,308 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\openpyxl\styles\numbers.py first seen with mtime 1764063938.093742
DEBUG 2025-11-25 15:45:49,308 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\phonenumbers\data\alt_format_54.py first seen with mtime 1764063865.649202
DEBUG 2025-11-25 15:45:49,308 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\django\db\models\signals.py first seen with mtime 1764063953.6347775
DEBUG 2025-11-25 15:45:49,309 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\phonenumbers\shortnumberinfo.py first seen with mtime 1764063865.589958
DEBUG 2025-11-25 15:45:49,310 autoreload File C:\Python313\Lib\pickle.py first seen with mtime 1744116328.0
DEBUG 2025-11-25 15:45:49,310 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\reportlab\lib\enums.py first seen with mtime 1764063925.632341
DEBUG 2025-11-25 15:45:49,311 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\django\contrib\sites\checks.py first seen with mtime 1764063952.9022753
DEBUG 2025-11-25 15:45:49,311 autoreload File C:\Python313\Lib\keyword.py first seen with mtime 1744116328.0
DEBUG 2025-11-25 15:45:49,312 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\celery\utils\abstract.py first seen with mtime 1764064089.869797
DEBUG 2025-11-25 15:45:49,313 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\django\db\models\functions\datetime.py first seen with mtime 1764063953.653288
DEBUG 2025-11-25 15:45:49,313 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\openpyxl\worksheet\table.py first seen with mtime 1764063938.1713097
DEBUG 2025-11-25 15:45:49,314 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\openpyxl\packaging\custom.py first seen with mtime 1764063938.0608218
DEBUG 2025-11-25 15:45:49,315 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\ckeditor\fields.py first seen with mtime 1764064085.6644852
DEBUG 2025-11-25 15:45:49,316 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\sqlparse\utils.py first seen with mtime 1764063891.2593513
DEBUG 2025-11-25 15:45:49,316 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\pymysql\constants\ER.py first seen with mtime 1764063901.945119
DEBUG 2025-11-25 15:45:49,317 autoreload File C:\Python313\Lib\re\_casefix.py first seen with mtime 1744116328.0
DEBUG 2025-11-25 15:45:49,317 autoreload File C:\Users\Medserv Africa\schoolsaas\certificates\__init__.py first seen with mtime 1764058918.976688
DEBUG 2025-11-25 15:45:49,317 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\crispy_forms\base.py first seen with mtime 1764064066.2253833
DEBUG 2025-11-25 15:45:49,318 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\django\forms\utils.py first seen with mtime 1764063953.6894493
DEBUG 2025-11-25 15:45:49,318 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\django\contrib\contenttypes\views.py first seen with mtime 1764063949.466699
DEBUG 2025-11-25 15:45:49,318 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\django\core\checks\security\base.py first seen with mtime 1764063953.4023345
DEBUG 2025-11-25 15:45:49,318 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\openpyxl\chartsheet\relation.py first seen with mtime 1764063937.9994128
DEBUG 2025-11-25 15:45:49,319 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\openpyxl\workbook\defined_name.py first seen with mtime 1764063938.1237504
DEBUG 2025-11-25 15:45:49,319 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\django\core\wsgi.py first seen with mtime 1764063953.3701744
DEBUG 2025-11-25 15:45:49,319 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\django\template\backends\django.py first seen with mtime 1764063953.8788402
DEBUG 2025-11-25 15:45:49,319 autoreload File C:\Python313\Lib\quopri.py first seen with mtime 1744116328.0
DEBUG 2025-11-25 15:45:49,320 autoreload File C:\Python313\Lib\ast.py first seen with mtime 1744116328.0
DEBUG 2025-11-25 15:45:49,320 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\django\db\backends\sqlite3\client.py first seen with mtime 1764063953.5806575
DEBUG 2025-11-25 15:45:49,321 autoreload File C:\Python313\Lib\pathlib\_abc.py first seen with mtime 1744116328.0
DEBUG 2025-11-25 15:45:49,321 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\dateutil\_common.py first seen with mtime 1764063930.5782866
DEBUG 2025-11-25 15:45:49,322 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\django\core\signals.py first seen with mtime 1764063953.365835
DEBUG 2025-11-25 15:45:49,322 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\kombu\utils\compat.py first seen with mtime 1764064059.8734028
DEBUG 2025-11-25 15:45:49,322 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\numpy\_core\records.py first seen with mtime 1764063908.216672
DEBUG 2025-11-25 15:45:49,323 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\sqlparse\engine\statement_splitter.py first seen with mtime 1764063891.2664025
DEBUG 2025-11-25 15:45:49,324 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\django\core\files\move.py first seen with mtime 1764063953.4132552
DEBUG 2025-11-25 15:45:49,326 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\celery\local.py first seen with mtime 1764064089.6746
DEBUG 2025-11-25 15:45:49,327 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\celery\loaders\__init__.py first seen with mtime 1764064089.8520682
DEBUG 2025-11-25 15:45:49,327 autoreload File C:\Users\Medserv Africa\schoolsaas\core\__init__.py first seen with mtime 1764058919.0266593
DEBUG 2025-11-25 15:45:49,327 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\numpy\_core\arrayprint.py first seen with mtime 1764063908.1763163
DEBUG 2025-11-25 15:45:49,327 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\django\utils\deprecation.py first seen with mtime 1764063953.9421299
DEBUG 2025-11-25 15:45:49,328 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\numpy\linalg\__init__.py first seen with mtime 1764063907.700281
DEBUG 2025-11-25 15:45:49,328 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\openpyxl\styles\alignment.py first seen with mtime 1764063938.08301
DEBUG 2025-11-25 15:45:49,329 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\PIL\_binary.py first seen with mtime 1764063904.1309185
DEBUG 2025-11-25 15:45:49,329 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\phonenumbers\data\alt_format_49.py first seen with mtime 1764063865.64359
DEBUG 2025-11-25 15:45:49,330 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\amqp\method_framing.py first seen with mtime 1764063973.209374
DEBUG 2025-11-25 15:45:49,330 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\django\core\checks\registry.py first seen with mtime 1764063953.3943324
DEBUG 2025-11-25 15:45:49,331 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\dateutil\tz\tz.py first seen with mtime 1764063930.595658
DEBUG 2025-11-25 15:45:49,332 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\celery\utils\objects.py first seen with mtime 1764064089.8875961
DEBUG 2025-11-25 15:45:49,332 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\openpyxl\utils\exceptions.py first seen with mtime 1764063938.1101115
DEBUG 2025-11-25 15:45:49,333 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\phonenumbers\data\alt_format_385.py first seen with mtime 1764063865.637037
DEBUG 2025-11-25 15:45:49,333 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\guardian\admin.py first seen with mtime 1764064064.2933445
DEBUG 2025-11-25 15:45:49,334 autoreload File C:\Users\Medserv Africa\schoolsaas\online_exam\__init__.py first seen with mtime 1764058919.2658005
DEBUG 2025-11-25 15:45:49,334 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\et_xmlfile\xmlfile.py first seen with mtime 1764063921.18695
DEBUG 2025-11-25 15:45:49,334 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\openpyxl\workbook\workbook.py first seen with mtime 1764063938.1331358
DEBUG 2025-11-25 15:45:49,335 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\phonenumbers\__init__.py first seen with mtime 1764063865.5586193
DEBUG 2025-11-25 15:45:49,335 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\kombu\pools.py first seen with mtime 1764064059.8003528
DEBUG 2025-11-25 15:45:49,336 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\reportlab\pdfbase\__init__.py first seen with mtime 1764063925.6747417
DEBUG 2025-11-25 15:45:49,336 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\qrcode\compat\__init__.py first seen with mtime 1764063929.9496698
DEBUG 2025-11-25 15:45:49,337 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\reportlab\pdfbase\_fontdata_widths_helveticaoblique.py first seen with mtime 1764063925.7001057
DEBUG 2025-11-25 15:45:49,337 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\numpy\lib\_histograms_impl.py first seen with mtime 1764063907.5948389
DEBUG 2025-11-25 15:45:49,337 autoreload File C:\Users\Medserv Africa\schoolsaas\chat\__init__.py first seen with mtime 1764058918.9930494
DEBUG 2025-11-25 15:45:49,338 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\openpyxl\formatting\rule.py first seen with mtime 1764063938.052863
DEBUG 2025-11-25 15:45:49,338 autoreload File C:\Users\Medserv Africa\schoolsaas\reports\admin.py first seen with mtime 1764058919.292636
DEBUG 2025-11-25 15:45:49,338 autoreload File C:\Python313\Lib\asyncio\windows_utils.py first seen with mtime 1744116328.0
DEBUG 2025-11-25 15:45:49,338 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\django\contrib\auth\password_validation.py first seen with mtime 1764063948.843928
DEBUG 2025-11-25 15:45:49,339 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\numpy\linalg\linalg.py first seen with mtime 1764063907.6916795
DEBUG 2025-11-25 15:45:49,339 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\openpyxl\chart\line_chart.py first seen with mtime 1764063937.9664855
DEBUG 2025-11-25 15:45:49,339 autoreload File C:\Python313\Lib\email\feedparser.py first seen with mtime 1744116328.0
DEBUG 2025-11-25 15:45:49,339 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\sqlparse\keywords.py first seen with mtime 1764063891.252738
DEBUG 2025-11-25 15:45:49,340 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\allauth\templatetags\allauth.py first seen with mtime 1764064068.5698657
DEBUG 2025-11-25 15:45:49,340 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\celery\app\annotations.py first seen with mtime 1764064089.6909733
DEBUG 2025-11-25 15:45:49,340 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\django\core\mail\__init__.py first seen with mtime 1764063953.4383137
DEBUG 2025-11-25 15:45:49,341 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\django\core\checks\database.py first seen with mtime 1764063953.3896227
DEBUG 2025-11-25 15:45:49,341 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\django\apps\registry.py first seen with mtime 1764063946.413234
DEBUG 2025-11-25 15:45:49,341 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\django\db\models\fields\related_lookups.py first seen with mtime 1764063953.6485283
DEBUG 2025-11-25 15:45:49,341 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\django\core\checks\caches.py first seen with mtime 1764063953.3873875
DEBUG 2025-11-25 15:45:49,342 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\phonenumber_field\modelfields.py first seen with mtime 1764064063.8658855
DEBUG 2025-11-25 15:45:49,343 autoreload File C:\Python313\Lib\asyncio\proactor_events.py first seen with mtime 1744116328.0
DEBUG 2025-11-25 15:45:49,343 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\django\db\backends\base\operations.py first seen with mtime 1764063953.5307717
DEBUG 2025-11-25 15:45:49,343 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\openpyxl\workbook\web.py first seen with mtime 1764063938.1320846
DEBUG 2025-11-25 15:45:49,343 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\openpyxl\workbook\smart_tags.py first seen with mtime 1764063938.1295185
DEBUG 2025-11-25 15:45:49,344 autoreload File C:\Users\Medserv Africa\schoolsaas\venv\Lib\site-packages\phonenumbers\asyoutypeformatter.py first seen with mtime 1764063865.5621293
DEBUG 2025-11-25 15:45:49,345 autoreload File C:\Python313\Lib\email\charset.py first seen with mtime 1744116328.0
